Review,Rating,Label
"Bôi lên không nhờn rích, thẩm thấu nhanh. Chất lượng ok nhé, nên mua và sử dụng nha👌",5,1
TG tuần về làm vợ ấy đã mua được mấy đơn giản lắm rồi e có kinh nghiệm làm việc với chú nữa đâu anh cũng không có gì mua sắm tại siêu thế này k có gì là đung cho các c ợ nóng bỏng,5,1
Đóng gói cẩn thận,5,1
Khỏi chê. Mua dday nên giá tốt nữa,5,1
Đọc review xong mới mua thấy khá oki nè. check ra hàng chính hãng nên cũng yên tâm. dùng 1 thời gian mình sẽ review tiếp. Cảm ơn shop lsau sẽ ủng hộ ạ 🤓,5,1
"Hàng đẹpx giá tốt, mùi hương rất thơm, lưu lâu, sẽ ủng hộ tiếp, hình ảnh chỉ mang tính chất minh hoạt thôi nhé, video cũng vậy",5,1
"Giao nhanh, chống nắng tốt",5,1
Dùng ổn,5,1
Nhờn rít,4,1
Hàng đặt hôm qua này có rồi nhưng không có gối bông như quảng cáo,4,1
"Sản phẩm chống nắng tốt, phù hợp khi hoạt động ngoài trời hay tắm biển. Dùng cho body rất ổn, còn da mặt dầu thì hơi bí.",5,1
"Shop đóng gói hàng kĩ và giao nhanh. Sản phẩm đẹp, bắt mắt, chất lượng tốt. Sẽ tiếp tục ủng hộ.",5,1
Sắp đi biển nên mua loại này. Thích các sản phẩm Sunplay sẵn rồi.,5,1
"tuyệt vời mua đc giá rẻ mà số chính hãng, dùng ok lắm lắm luôn ý ạ, mn đang lăn tăng hãy vào mua ngay nhé",5,1
Sản phẩm cực kì tốt nha mng nên mua thử dùng 1 giọt là thơm quá tr lun lần sau mình sẽ mua tiếp,5,1
"Giảm giá nhiều, Giao hàng siêu nhanh, đóng gói chắc chắn.  M mua 3 lọ luôn  Dùng đi biển là hợp lý",5,1
mình muốn hỏi là trên trang ghi mua đơn hàng từ 250k chở lên dc tặng 1 bình nước. từ1_8th 7 sao mình mua 5 hộp hết 355k mà ko dc tặng hả sop,4,1
"Mua hàng trên Tiki lúc nào cũng giao nhanh, hàng kh bị móp hay gì hết. Nói chung là ưng lắm.",5,1
Sản phẩm xài ok. Đã bóc tem em nó.,5,1
hàng chuẩn. làm việc đi chơi ngoài trời  nên mua nha mn. đi du lịch mk dùng loại này nhiều rồi k bị cháy nắng,5,1
dùng tốt và bền mình mua ba cái rùi cảm ơn,5,1
Kem này mình chưa dùng nhưng nhiều ng dùng rồi khen ok lắm. chai bé xinh và khá tiện dụng.,5,1
"được tặng cả bình nước nữa, nhưng mà giáo lâu lắm",5,1
"Sản phẩm khá dễ dùng, chất kem dễ thấm, thơm nhẹ.",5,1
"giao nhanh, date mới",5,1
"giao hàng nhanh, giá mềm mại và có quà khuyến mãi kèm theo - bất ngờ.",5,1
"Giao đúng hàng, son đc tặng hạn sd ngắn.",5,1
"Dùng cho chân tay tố, mua về cho vợ nhưng mà vợ không thích",4,1
Ok,5,1
"Ok nhe,mình dùng thấy ổn á",5,1
Sữa chống nắng sụp lạy dùng rất thích,5,1
"Giao hàng nhanh, KCN dùng rất tốt. Không bết, thấm vào da nhanh.",5,1
"hàng giao siêu nhanh,shop giao hàng kèm quà tặng đầy đủ",5,1
Hang giao nhanh đóng gói cẩn thận ok lăm ạ,5,1
"Tiki giao hàng siêu nhanh, đóng gói cẩn thận, nhân viên giao hàng thân thiện không cáu gắt, sẽ ủng hộ tiki lâu dài luôn.",5,1
ADfhjhjhff,5,1
"Chỉ số chống nắng cao, ko bị trôi",5,1
Sp ổn,4,1
cũng được,4,1
"giao hàng nhanh,  đóng gói kĩ,  chất lượng tốt,  hàng chính hãng,  mua của tiki thì rất yên tâm luôn :33",5,1
Giao hàng nhạn chóng. Đóng gói cẩn thận!,5,1
ok,5,1
"Tiki giao hàng nhanh, đóng gói cẩn thận, sp chính hãng, nên mua nha mn",5,1
"Giao hàng nhanh, đóng gói cẩn thận thận.",5,1
Đóng gói sản phẩm ok.,5,1
nâng tone da,5,1
giao hàng khá nhanh.,5,1
hàng cũng tạm được,4,1
bảo có tặg túi vải mà k thấy nhe shop ơi,4,1
re hiệu qua,5,1
Chống nắng đỉnh lắm nha 😋 . 10 đ,5,1
"giao hàng nhanh,đóng gói kỹ",5,1
Tốt,5,1
dùng tốt,5,1
Ôk,5,1
Chính hãng,5,1
Sp ok. Date dài,5,1
Hơi dính và ko thẩm thấu da lắm,1,0
Ok,5,1
"Kem ít, xài 3 ngày là hết",4,1
giao hàng nhanh,4,1
k,5,1
ok,5,1
ok đúng hàng,5,1
Ok,5,1
Hàng tốt,5,1
good,5,1
Sản phẩm rất tốt,5,1
"Rẻ, bao bọc gói hàng cẩn thận.",5,1
good,4,1
123,5,1
"Giao hàng nhanh, đóng gói cẩn thận. Cực kỳ hài lòng.",5,1
"Giá rẻ, hợp dùng chống nắng body. Nhưng trước khi dùng luôn nhớ bôi dưỡng, không thì nhìn da như bị mốc.",5,1
hợp cho mùa hè,5,1
gia hàng nhanh,5,1
"Sản phẩm dạng sữa nên thấm vào da khá nhanh. Chưa dùng lâu nên chưa đánh giá được hiệu quả chính xác. Nhưng sau khi bôi lên da thì có cảm giác dính dính hơi khó chịu 1 chút. Không bị trôi trong nước, nhưng đi biển thì sẽ phải thoa lại.  Sản phẩm có Spf cao (81) nên các bạn hạn chế bôi lên mặt, nếu bôi lên mặt thì phải tẩy trang thật kĩ sau khi dùng.  Nhỏ gọn, dễ mang đi du lịch. giá thành rẻ.",4,1
Mùi hóa chất nhưng chống nắng cũng tạm ổn. OK nha giá rẻ mà,5,1
Sản phẩm tốt,5,1
giao hàng siêu lâu,5,1
có vẻ bôi vào da hơi khô mình chỉ dùng cho tay thôi,2,0
"Chống nắng tốt khi ra biển, tiki giao hàng rất nhanh",5,1
sản phẩm có mùi lạ không giống như sản phẩm mình mua trong siêu thị.,1,0
Dùng tốt,5,1
Hh,5,1
Kcn xài tạm ổn,5,1
chống nắng tốt,5,1
"Kem chống nắng tốt,giao hàng nhanh sản phẩm giống trong hình.Nói chung là rất tốt",5,1
"Sản phẩm giống quảng cáo, chưa sử dụng nên chưa biết chất lượng",5,1
Ok,5,1
ok,5,1
hơi nhỏ ấy,5,1
sản phẩm sài cực kì tốt giao hàng nhanh người giao hàng dễ thương,5,1
tạm,5,1
e rất hài lòng ạ,5,1
Ok,5,1
mk đang sử dụng thấy rất thích,5,1
Ổn nhưng munh,4,1
ok,5,1
ổn,5,1
dùng tốt đều dùng da ra nhiều dầu quá ! lúc đầu dùng xong da lên tone màu một lúc sau thì bình thường lại!! Nên mua,5,1
"Mình mua để dành đi chơi, đi biển vẫn không bị trôi nhiều",5,1
(*) Đánh giá không tính điểm Nhờ shipper gửi bảo vệ giúp  Trong điện thoại ship chửi thề,1,0
"Dear user,     Please find the Daily Stock Report of HCM as the attachment.    Regards",5,1
"đóng gói kỷ, giao hàng nhanh, keo chính hãng 3m có khác so với hàng *** trên thị trường, ae đặt mua nhìn một cái là biết ngay.",5,1
Giao nhanh. Chất lượng ổn,5,1
Nhanh gọn lẹ,5,1
"Mình dùng dán rèm cánh cửa xe, mới đầu thấy cũng chắc chắn! Xong phải để theo dõi vì nếu keo dởm thì 1 tg ngắn tự bong ra. Thử trên bề mặt: men, nhựa bóng thấy có vẻ bám kém...! Dù sao vẫn cho shop 4 sao,",4,1
"Giới thiệu hàng chính hãng của Mỹ nhưng khi nhận hàng thì ko đúng , lõi ko có chữ gì . Thất vọng vì nhà bán hàng ko trung thực",2,0
"Tượng bị bể, mình có order keo về dán khá chắc chắn. Dạng keo đặc kẹo hơn 502. Có điều tuýp keo hơi nhỏ tầm 2 đôt tay út, nên dán vài cái là hết tuýp :)))",5,1
Ổn,5,1
rất dính chắc,5,1
"Đóng gói ok, sản phẩm chất lượng, giá tốt, giao hàng nhanh, tôi rất hài lòng về sản phẩm nhận được",5,1
Hàng đóng gói cẩn thận,5,1
"Keo dán tốt, rất dính tườg , sẽ mua nhiều",5,1
Sản phẩm tốt,5,1
Hài lòng,5,1
"Hàng ổn, giá phù hợp",4,1
Được bạn giao hàng tiki dễ thương giao hàng đúng thời gian,5,1
"Đóng gói cẩn thận, dán bình thường",4,1
Đóng gói sản phẩm kỹ. Nhìn gọn đẹp. Giá cả hợp lý. Hài lòng về sản phẩm.,5,1
Chất lượng ko như quảng cáo,1,0
"Giao hàng nhanh, sản phẩm đúng như ý",5,1
Sản phẩm tốt vượt mong đợi!,5,1
Good,5,1
"Chất lượng, giao nhanh.",5,1
Bẫy chuột siêu dính,5,1
"kéo ko dính lắm, chắc ko mua nữa",2,0
"So good, thank you So good, thank you",5,1
"ko chả dính gì cả, treo đc xíu rớt cái đùng xuống đất, k như quảng cáo",1,0
dùng cũng thấy ổn lắm,4,1
Sai rất tốt,4,1
"Như trên ảnh, cảm nhận tốt, nhưng mùi hóa chất từ băng keo tỏa ra nồng nặc",5,1
tốt,5,1
"dính tốt lắm, giá hơi đắt tí",5,1
tốt,5,1
Khá tốt,4,1
Giao hàng nhanh. chưa sử dụng nhưng nhìn ok,5,1
sao thấy gỡ lớp nilong ra khó khăn thế nhỉ? mới lần đầu sử dụng!,4,1
chất lượng đc,5,1
Tốt,5,1
G,5,1
dính tốt,5,1
Tốt,5,1
ok,5,1
Hài lòng,4,1
Goood,5,1
sản phẩm tốt,5,1
Tệ phím bị hư hẳn 2 nút đang chờ đổi mới,1,0
hàng ok,5,1
Hàng đúng như hình! Chất lượng dính khá tốt! Tiki giao hàng rất nhanh ?,5,1
"Dán được nhưng bao bì không chính hãng, không biết truy tìm nguồn gốc ở đâu.",4,1
"Chảy nước, hình như hàng quá date",1,0
"Keo siêu dính, chồng mình rất thích",5,1
Tot,5,1
Dùng dán OK,4,1
- không hộp - keo dính dơ - độ dính không cao - mỏng,1,0
Dán không chắc.  rot do  het,1,0
Tốt,5,1
"ok,rất tốt",5,1
ưng ý,5,1
Ok đúng hàng theo hình,5,1
Qưertyuiop,5,1
dính cực lỡ dán cái khung hình h gỡ ko ra,5,1
Hàng tốt,4,1
"Dán ổ điện vào tường có vẻ chắc, phải chờ thời gian mới đánh giá chính xác được",5,1
Ok,5,1
đúng mẫu.,5,1
Ok,4,1
"Keo dính rất chặt, và dính luôn cả lớp phía ngoài, có hơi khó lột một tí nhưng ok.",5,1
Ok.,4,1
"Treo đầu dê bán thịt ***, quảng cáo thì hay hàng hóa giao dở ẹc",1,0
Sản phẩm tốt,5,1
Băng keo tốt,5,1
Mùi nồng,4,1
Mình đặt 2 cuộn cùng kích cỡ nhưng giao lại 2 cuộn khác nhau. Cảm giác mấy cuộn tự cắt ko chuẩn lắm,1,0
ok,5,1
tệ,5,1
Ô,5,1
Hàng đúng miêu tả. Hài lòng.,5,1
ok,5,1
không dính chắc như đã qc. Theo cảm nhận của mình thì như băng keo 2 mặt thường thôi,2,0
Dán đc mấy phút bị bong luôn,4,1
"Giao hàng quá nhanh, chất lượng tốt",5,1
"đã dùng thử, dán nẹp che mưa xe oto very good",5,1
Sản phẩm tốt.  Mùi hơi khó chịu một chút. Tikinow giao hàng nhanh.,5,1
"Sản phẩm sử dụng tốt, đúng như mô tả , giao hàng nhanh",5,1
"Băng keo xài tốt , dính chắc",5,1
"Keo dán rất chắc. Thích hợp sử dụng để dán đồ vật, móc treo lên tường, chịu lực tốt. Phần lột lớp bảo vệ keo có hơi khó một chút.",5,1
"Sản phẩm Băng keo cường lực siêu dính 3M 4229P-10 10mm x 10m  đóng gói kỹ, tốt",4,1
"đã sử dụng để dán đèn leb vào tủ kính, độ bám dính tốt",5,1
"Hàng tốt chất lượng cao, cảm ơn shop, chúc shop 1 ngày tốt lành",5,1
"Sản phẩm dán cực kì dính, đúng sản phẩm chất lượng hàng Mĩ 3M đánh giá cao về sản phẩm",5,1
"Quần mặc rộng rãi thoáng mát, đường chỉ may chắc chắn chuyên nghiệp.  Tôi mua luôn 5 chiếc để mặc dần.",5,1
Đã mua Sp của shop nên an tâm về chất lượng.  Tiki giao hàng nhanh. OK,5,1
"Ok hàng tốt, mặc mát, dễ giặt,👍👍👍👍👍👍👍👍",5,1
"Rất thích quần này, thấy rất tiện, có khóa kéo rất tiện lợi nếu để bóp khóa khi tập thể dục không lo rơi đồ. Shop tư vấn rất nhiệt tình, còn hướng dẫn cách bảo quản đồ khi giặt, rất hài lòng về sản phẩm cũng như Dvu. của hãng. Tksss!",5,1
Xịn và chắc chắn nhưng mặt thể dục thì ok hơn chứ dạo phố thì ko họp gu lắm,5,1
"Hàng xịn sò luôn. Giá tiền thì hợp lý thế này cơ mà, tiếc gì ko mua dăm ba cái mặc dần cả nhà. Tiki thì khi nào cũng tuyệt vời, mặc dù giao hàng chậm hơn so với dự kiến 1 ngày nhưng cái này là do yếu tố khách quan dịch bệnh.",5,1
Hàng đẹp lắm shop. Mua cho bố mặc luôn. hộp đẹp màu sáng,5,1
"Anh nhà mình mê lắm nhe, mua liền tù tì 2 cái, tiki giao nhanh khỏi bàn :)",5,1
đẹp ạ,5,1
"Chạy Marathon là đam mê, và lựa chọn những sản phẩm tốt, chất lượng rất quan trọng. Lần đầu mua thử sản phẩm của brand này thấy chất lượng ổn, co giản thoải mái tạo cảm giác yên tâm khi chạy. Chất lượng tốt mà giá thật sự rẻ cạnh tranh so với các brand lớn, Brand hàng việt nam đánh giá 5* để hi vọng shop ra thêm các mẫu khác.",5,1
Hàng ok đẹp,5,1
Hàng ok đẹp,5,1
"Chất lượng tốt, mặc vừa vặn.",5,1
"Chất lượng tốt, mặc vừa vặn",5,1
"Quần kiểu dáng basic dể mặc dễ phối đồ, Hàng chính hãng nên cũng rất an tâm,  thông tin logo rõ ràng dễ nhận biết, thích cái logo phản quang bên dưới tạo điểm nhấn cho quần. Nói chung đẹp,giá cũng rất hợp lí",5,1
quần ok tuy nhiên muốn bận thoải mái ở nhà thì +1 size,4,1
"Săn được quần đẹp, giá tốt để chơi thể thao thì bị hạn chế ra ngoài, thôi đành mong dịch qua nhanh vậy. Đợi dịch ổn định sẽ mua thêm vài chiếc để thay đổi. Chất lượng xứng đáng 5*, có điều giao bị trễ hẹn so dự kiến.",5,1
"Giao hàng nhanh  Đúng sản phẩm  Túi quần hơi nông khó để đồ, nên làm sâu hơn",4,1
Chất liệu tốt giao hàng nhanh và đóng gói lịch sự,5,1
"Sản phẩm tốt, giao đúng hẹn",5,1
"Quần thì đẹp, dịch bệnh không đi đâu được nên mặc ở nhà, Quần này hoàn toàn có thể mặc đi chơi, ra ngoài đều ok, mua của shop lần đầu, nhưng mọi thứ đều tuyệt vời từ chất lượng, đến đóng gói, chắc chắn sẽ quay lại trong tương lai, thanks!",5,1
"- đóng gói: mỗi item trong 1 hộp giấy riêng, sang, sạch - sản phẩm: vải mát, mịn. có điều 1 lớp và khá mỏng, nếu muốn mặc ở nhà và không mặc sịp thì không ổn - giao hàng: trễ hơn 1 ngày so với ngày hẹn",4,1
"Nhận hàng ngỡ ngàng luôn, bọc cẩn thận, giao tận tay hộp còn mới tinh. Quần đẹp lắm shop, giao nhanh đóng gói cẩn thận, rất thích mua trên tiki vì san phẩm tốt mà hỗ trợ cũng rất nhanhh. 5* sẽ còn lựa thêm đồ của shop",5,1
siêu xịn xò,5,1
"Giao nhanh, sản phẩm như hình, đường may chắc chắn và kỹ. Mặc thử hy vọng thoáng mát nữa là chuẩn 5 sao.",5,1
"Chất lượng, mặc rất thích.",5,1
"Vải mặc thoáng, mát, co giãn tốt. Điểm trừ là vải giặt ra màu nhiều quá. Mặc 1 tháng cỡ 7 8 ngày gì đó mà ra màu nhạt hơn lúc mới mua.",5,1
đẹp,5,1
Cực kì tốt,5,1
"Đây không chỉ là cái quần, đây còn là kiệt tác. Kiểu dáng thể thao, mặc đi dã ngoại, tắm biển cũng khá hợp.",5,1
"Quá tuyệt vời shop, mua tặng B trai dịp sinh nhật, giao hàng nhanh trước 1 ngày sinh nhật cảm ơn tiki.Hộp quà còn to, đẹp. Anh ấy rất thích quần của shop còn chụp ảnh gửi. 5* cảm ơn shop nhiều ạ!",5,1
"Quần đẹp, nhận hàng rất hài lòng vì sản phẩm được đóng gói bọc túi cẩn thận. Chất liệu vải mát , co giãn tốt. Có luôn giao hàng 2h nhận luôn. 5* chắc chắn sẽ mua lại ^-^",5,1
"Quần vải co giãn tốt, Shop đóng gói rất cẩn thận. Lần đầu mua hàng tại shop nhưng cực kì hài lòng, mua cho ông xã 2 chiếc size XL rất vừa, chắc chắn sẽ tiếp tục ủng hộ Sop",5,1
"phải nói là đẹp, mặc thoải mái , tự tin khi đi ra ngoài, kiểu dáng trẻ, dễ phối mặc với đồ khác. Quân mặc mát rất thích, hàng Official lại là brand Việt nam, ủng hộ hàng Việt 5*",5,1
Shop giao khác size đặt hàng,2,0
"Chất vải ổn nhưng giặt ra nước màu nhiều, đã giặt 3-4 lần",4,1
Đẹp,5,1
"Hàng thì xịn sò luôn, đường may rất chỉn chu, giá cả thì hợp lý, Tiki thì giao hàng lúc nào cũng tuyệt vời.",5,1
"Thoáng, đẹp, giá hơi cao so với chất lượng",4,1
"Mình đã mua đc 2 lần, nói chung quần rất mát, chắc chắn và co giãn tốt, mình mông to khó kiếm quần, quần này đáp ứng tốt với size mình mua.",5,1
Quần đóng hộp nhìn ổn vải okie chưa mặc khi vận động nên k rõ độ thấm hút sao,5,1
"Mẫu mã, kiểu dáng, giá cả sêm sêm với loại đã mua sử dụng. Tuy nhiên vải hơi mỏng hơn.",4,1
Chất lượng quá kém so vs cái giá. Quần mới mà chỉ thừa tùm lum. Mặc 2-3 tuần bắt đầu có dấu hiệu bung chỉ. Thất vọng vì đã mua 1 lần 3 cái.,1,0
"Chất vải tốt, khá thoáng, độ co giãn hơi thấp so với mong đợi",5,1
"vải đẹp, tuy nhiên hơi chật bụng, ae nên mua hơn size",4,1
"Phom đẹp; vải mềm, mỏng; mặc dễ chịu",5,1
"Phom đẹp; vải mềm, mỏng; mặc dễ chịu",5,1
"Vải mỏng, mềm, phom đẹp",5,1
Ok chất liệu tốt. Mua lần 2,5,1
"Sản phẩm tốt, sẽ ủng hộ shop lâu dài.",5,1
"quần bạn mát lắm, mình mặc đi chơi hay đi thể thao khá là thoải mái, cho shop 5* nha.",5,1
Ok lắm,5,1
"mua sp 1 lần rồi, lần nay mua lại 2 cái luôn, sp vải tốt mát, thoải mái, mà giá lại rẻ nữa",5,1
Ok,5,1
Tốt,5,1
Qua tốt,5,1
Tốt,5,1
Chât luong ko can phải noi tot lắm,5,1
"quần mặc rộng rãi thoải mái, chun co giãn tốt có dây buộc nên không bị tuột khi chạy. chơi thể thao, đá bank, đi chơi đều được á, nói chung là rất tiện",5,1
Chất lượng tốt,5,1
"Thoáng mát, dễ chịu. Thích hợp cho cả chơi thể thao và mặc ở nhà. Oke trong tầm giá.",5,1
Dùng ổn,5,1
"sản phẩm giống mô tả, giao hàng nhanh, rất vừa ý!",5,1
"Vải rất mỏng, túi khóa lỏng lẻo, rất nông, nếu ko kéo khóa sẽ rơi đồ.",1,0
Ok,5,1
"Mặc thoáng mát, ít ra màu hơn màu đen",5,1
Ship nhanh đặt hôm trc hôm sau có  Hỗ trợ đổi trả nhanh,5,1
"Quần mát mẻ, đẹp. Cần thời gian sử dụng để đánh giá chất lượng.",4,1
"Đẹp, co giản thoải mái.",5,1
Ok tơt,5,1
Giao hàng rất là nhanh. Sản phẩm giống như mô tả. Có điều hơi rộng xíu. Cơ mà cũng hài lòng,5,1
"Đã từng mua 1 lần của shop màu đen, giờ lựa thêm màu Xanh Đen thay đổi. Lần này giao 2h siêu nhanh, ship cũng rất rẻ. ủng hộ hàng việt nam chính hãg !!!",5,1
Tốt,5,1
"Vải đẹp, giao hàng nhanh",5,1
"Giao hàng nhanh, màu sắc như hình. Chất mát, nhẹ.",5,1
"vải đẹp, đóng hộp xịn sò. chồng nặng 74kg, cao 1m75, mặc size XL vừa in. cho shop 5 sao",5,1
"vải đẹp, đóng hộp xịn sò. chồng nặng 74kg, cao 1m75, mặc size XL vừa in. cho shop 5 sao",5,1
Ship nhanh đổi trả nhanh  Chất lượng rất tốt,5,1
Chất liệu ok,5,1
5 sao,5,1
giao hàng nhanh chất lượng ok đẹp,5,1
"quần mặc mát, mình vận động thể thao nhiều thấy khá phù hợp. Dây kéo cũng tiện lợi.",5,1
"quần đẹp ạ, mặc mát, chất lượng tốt",5,1
Chất liệu mỏng nhẹ thoải mái.lưng quần ko có độ co giãn lắm nhìn bự ko ôm vô người á,5,1
Giao hàng nhanh Sp tạm chấp nhận được,4,1
Giao hàng nhanh Đóng gói sản phẩm đẹp,4,1
Vải đẹp. Sờ vào cảm giác mát tay.,5,1
"quần đẹp, mỏng nhẹ, mát, mặt thoải mái, giặt nhanh khô",5,1
"tiki giao hàng nhanh, vải quần mịn mát co dãn tốt rất đáng mua",5,1
"mát mẻ và sảng khoái, sẽ ủng hộ shop dài lâu",5,1
"Chất lượng thì được, giao hàng hơi trễ xíu, tiki đã gọi điện thông báo trước vì tình hình dịch bệnh. Hài lòng 4,95 / 5*.",5,1
"Vải mỏng nhưng đc cái mát, có túi khoá kéo để bỏ điện thoại. Giá tốt",5,1
"Thoáng, thoải mái, chất liệu nhìn chung tốt, đáng để mua.",5,1
Tệeeeeeee. Cực kì bực bội. Quần dùng mấy tuần đã sờn. Vải kém quá thể.,1,0
"quần cũng được, nhưng mình ko thấy co giãn nhiều.",4,1
"chồng mình rất thích, thấy mặc hoài luôn",5,1
"chất lượng, kiểu dáng quần rất vừa ý mình, hi vọng shop đa dạng thêm màu để lựa thêm. Đóng gói kĩ, giao nhanh thật",5,1
Chất vải mát nhưng không có cạp chun quần nên mặc hơi rộng so với mình :))),4,1
"quần nhẹ, không nhăn, màu đẹp, có khóa ở 2 túi, nên mua",5,1
Chất lượng khá tốt so với giá thành,4,1
Oke,5,1
Ổn thắt lưng hơi cứng xíu OK tầm giá,4,1
"vải mỏng hơn mình nghĩ, giao hàng siêu tốc.",4,1
"vải mái, thoải mái",5,1
"Chất lượng tốt, mặc thoáng mát, giao hàng nhanh",5,1
"Đóng hộp siêu đẹp Giao hàng thần tốc, vừa nhận hàng nhưng chưa mặc thử, nếu tốt chắc chắn sẽ còn mua nhiều",5,1
"quần ok lắm, bận thoải mái sẽ ủng hộ shop nếu có nhu cầu tiếp.",5,1
5 sao nha,5,1
"Mua quần tặng bạn trai dịp sinh nhật, tiki giao nhanh, hộp đến nơi còn nguyên vẹn, rất hài lòng. Cảm ơn tiki và shop",5,1
"Đóng gói đẹp gọn gàng, Chất liệu vải mát , Hợp với ae thanh niên  Đáng để xuống tiền",5,1
"Sp nhìn đẹp, chất liệu thoải mái",5,1
Hài lòng về chất lượng sản phẩm. Nhưng nếu ai cao thì quần này sẽ hơi bị ngắn.,5,1
Chất vải tốt.,5,1
"mặc thử rồi shop, đẹp vừa size. mặc thoải mái, chun co giãn tốt, shop ra thêm mẫu quần mới mình sẽ ủng hộ.",5,1
Co giãn tốt. Chất vải ok.,4,1
"quần thoải mái thoáng mát, rất thích hợp hoạt động thể thao",5,1
ok,5,1
"Hàng VN chất lượng cao, có cái loại vải này hơi nóng. Đc cái co giãn tốt.",5,1
"Chất lượng thực sự tốt, giao nhanh, đúng mẫu mình đặt. mua tặng og xã, rất ưng ý cảm ơn shop rất nhiều.",5,1
"Tiki bán hàng chính hãng, giao hàng nhanh, ship thân thiện, ưng.",5,1
"Tiki bán hàng chính hãng, giao hàng nhanh, ship thân thiện, ưng.",5,1
Sản phẩm đúng như quảng cáo,4,1
"Mặc khá thoải mái, chất lượng tốt.",5,1
"Hoi nhàu nhưng dùng đc, hợp giá tiền",4,1
"Tikinow 2h đặt cái 30 phút sau có liền, quá nhanh quá nguy hiểm. mua lần 3 của shop rồi rất hài lòng",5,1
tốt lắmmmmmmmm,5,1
quá đẹp,5,1
"Quần mát, mặc thoải mái…",5,1
"Nylon hơi mỏng, giao hàng nhanh",5,1
con mình ưng lắm. cảm knw shop,5,1
Hơi nhàu nhưng dùng đc,4,1
Thoáng mát,5,1
"bình thường, chỉ nhanh bung",4,1
"Hàng đẹp, chất lượng vải mát, nhìn xịn. Nhưng shop giao nhầm size rồi, giờ làm sao đây shop ơi.",5,1
quá dỏm....................,1,0
nhận được quần shop ok lắm,5,1
"Đóng gói tốt, Chất liệu mát, mặc không bị nhăn. sẽ mua thêm vài chiếc để thay đổi :)",5,1
"chồng mình rất thích, thấy mặc hoài luôn",5,1
"quần khá đẹp, form chưa chuẩn lắm nhưng có thể do dáng ông xã mình chưa đẹp :D",4,1
Sản phẩm rất ổn. TikiNow giao hàng đúng hẹn,5,1
"Quần đẹp, đúng hàng, co giãn tốt.",5,1
Vừa đẹp nhẹ tiện,5,1
Tuyệt vời,5,1
"lần thứ 3 mua hàng của shop 5*, quần đẹp lắm shop mỗi tội lần này giao chậm mất 1 hôm.",5,1
đặt M giao XXL,4,1
"Hàng may kỹ, đóng gói sang trọng. Đáng để dùng thử.",5,1
"Chất lượng tốt như quảng cáo  , rất muốn ủng hộ hàng việt nam. tuyệt vời 5*",5,1
"Shop giao hàng nhanh, quần đẹp",5,1
"bán hàng có uy tín, sẽ ủng hộ",5,1
"chất liệu vải mịn, form chuẩn đẹp, mặc rất thích và thoải mái",5,1
Sp ok,4,1
"Quần may đẹp, chắc chắn, vải dày nhưng mặc lại mát. Giao hàng, đóng gói khá nhanh 5*",5,1
Tốt,5,1
"quần mặc thoải mái, thoáng mát",5,1
Quần như mô tả,5,1
tốt,5,1
"Vải tốt, mặc mát, phù hợp đi tập gym or mặc nhà. giao hanh",5,1
chất lượng kém . do giá quá rẻ. quảng cáo hơi lố. chỉ may thì tuột ren bung hết.,5,1
"Hàng tốt,chất lượng",5,1
ok,5,1
"Hàng rất đẹp và đúng hàng hiệu, mỗi quần có 1 hộp riêng chuẩn chất lượng cao",5,1
"sản phẩm tốt, mặc mát, co dãn tốt, cực kì hài lòng",5,1
"quần mỏng tè, may thì kém. ngoài chợ bán 50k. thất vọng",1,0
không vừa. chất liệu quần gió thì đung mỏng,4,1
Giao hàng nhanh. Gói hàng cẩn thận. Mặc mát. Chắc chắn sẽ mua tiếp ^^,5,1
Hàng đẹp và mềm mại,5,1
quần thủng mấy chỗ đằng sau. cắt mác ra mới biết.,1,0
"giao hàng nhanh , chất lượng cũng được",5,1
Sản phẩm tốt,5,1
"nhẹ, mát, ống quàn vừa. sử dụng thời gian xem sao",5,1
"Sản phẩm rất tốt, dầy dặn, thoáng mát, đi vừa vặn.",5,1
"quần mặc vừa đẹp, chất tốt thoải mái không quá bó.",5,1
"Quần mặc ok, có điều giặt ra màu nhiều quá",4,1
Tốt,4,1
"Đáng giá tiền nhé mn, mặc thoải mái 😗",5,1
"SP đóng gói tốt, giao hàng nhanh, chất lượng OK nhưng túi quần hơi nông",4,1
tưởng size lớn ai ngờ nhỏ xíu,1,0
Giao rất chậm,4,1
Vải mát và nhẹ. Chất oke. Phù hợp với giá tiền,5,1
Được,4,1
Tốt,4,1
Giao hàng nhanh. Khá bất ngờ Sản phẩm đúng như quảng cáo,5,1
chất lượng ổn so với giá,5,1
chất lượng ổn so với giá,5,1
Quần đẹp nhưng hơi mỏng,4,1
"Thoáng mát,ok",5,1
"Thoáng, mát",5,1
Quần vừa,4,1
Ok ban vua vai mat,5,1
"sản phẩm đẹp, chất liệu tốt, mặc thoáng mát, thoải mái.",5,1
Đã nhận được hàng nhưng lâu quá và hàng chất lượng kém,1,0
Chất tạm ổn,4,1
mặc hơi chật dù mình mua size xxl,2,0
Cũng được. Chất lượng tương đương giá,5,1
Ok,4,1
Quần đẹp co giãn tốt dễ sử dụng,5,1
"Đẹp, co dãn tốt",5,1
Sau khi nhận hàng thì đã lên kg rồi,4,1
*** mõng có 1 lớp mà bán giá trên trời,2,0
"quân đẹp, mặc mát",5,1
